Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
STORNO,1,basic,True,False,False,0.0039754108470588245
STORNO,1,basic,False,True,True,5.165031234678401
STORNO,1,basic,False,True,False,5.067950908629873
STORNO,1,basic,False,False,True,0.13160499585960567
STORNO,1,basic,False,False,False,0.12913138915188918
STORNO,1,quadratic,True,True,True,0.062260692721261
STORNO,1,quadratic,True,True,False,0.06226019111389996
STORNO,1,quadratic,True,False,True,4.0421534439701354e-05
STORNO,1,quadratic,True,False,False,4.0421208780953705e-05
STORNO,1,quadratic,False,True,True,110.82440138464334
STORNO,1,quadratic,False,True,False,110.74069695292016
STORNO,1,quadratic,False,False,True,0.07195057044071254
STORNO,1,quadratic,False,False,False,0.07189622697902313
STORNO,1,cubic,True,True,True,0.030691717672946754
STORNO,1,cubic,True,True,False,0.03069171620819951
STORNO,1,cubic,True,False,True,5.077143816852746e-07
STORNO,1,cubic,True,False,False,5.077143574548535e-07
STORNO,1,cubic,False,True,True,3576.7480276458414
STORNO,1,cubic,False,True,False,3576.673022434892
STORNO,1,cubic,False,False,True,0.05916796292248313
STORNO,1,cubic,False,False,False,0.05916672215698718
STORNO,2,basic,True,True,True,0.10186718753773688
STORNO,2,basic,True,True,False,0.10176092232553767
STORNO,2,basic,True,False,True,0.002595575938461537
STORNO,2,basic,True,False,False,0.0025928683008546996
STORNO,2,basic,False,True,True,11.473097446502585
STORNO,2,basic,False,True,False,11.339081996242541
STORNO,2,basic,False,False,True,0.29233452293688594
STORNO,2,basic,False,False,False,0.28891980926425986
STORNO,2,quadratic,True,True,True,0.04028372710727728
STORNO,2,quadratic,True,True,False,0.040283422600850737
STORNO,2,quadratic,True,False,True,2.6153420263348477e-05
STORNO,2,quadratic,True,False,False,2.615322256851938e-05
STORNO,2,quadratic,False,True,True,302.3106210389316
STORNO,2,quadratic,False,True,False,302.1841257755545
STORNO,2,quadratic,False,False,True,0.19626924542135385
STORNO,2,quadratic,False,False,False,0.19618712085091336
STORNO,2,cubic,True,True,True,0.02049053676122866
STORNO,2,cubic,True,True,False,0.020490535852342198
STORNO,2,cubic,True,False,True,3.38962462543979e-07
STORNO,2,cubic,True,False,False,3.389624475088243e-07
STORNO,2,cubic,False,True,True,9968.379280063571
STORNO,2,cubic,False,True,False,9968.257808048582
STORNO,2,cubic,False,False,True,0.16490082362001143
STORNO,2,cubic,False,False,False,0.16489881418249336
STORNO,3,basic,True,True,True,0.06016085296879358
STORNO,3,basic,True,True,False,0.06011284305814349
STORNO,3,basic,True,False,True,0.001532898533644858
STORNO,3,basic,True,False,False,0.0015316752411214938
STORNO,3,basic,False,True,True,16.854999411182174
STORNO,3,basic,False,True,False,16.70981896776085
STORNO,3,basic,False,False,True,0.42946538499692033
STORNO,3,basic,False,False,False,0.4257661872985464
STORNO,3,quadratic,True,True,True,0.022307562391566126
STORNO,3,quadratic,True,True,False,0.022307431777302347
STORNO,3,quadratic,True,False,True,1.4482747654501389e-05
STORNO,3,quadratic,True,False,False,1.4482662855750694e-05
STORNO,3,quadratic,False,True,True,504.65115118150203
STORNO,3,quadratic,False,True,False,504.5089502810124
